id,username,time_created,tweet,retweet_count,location_user,place_tweet
2882,ANI,2019-01-18 22:25:31+05:30,Congress President Rahul Gandhi has appointed Vikramarka Mallu as the Leader of Congress Legislature Party of Telangana. https://t.co/bXxQNyYe55,20,India,
2883,dna,2019-01-18 22:25:07+05:30,RT @dnaAfterHrs: Hold on to your seats! #RanveerSingh and #VarunDhawan to come together in #AndazApnaApna RELOADED? https://t.co/LnhemqYpuE,3,India,
2884,dna,2019-01-18 22:25:02+05:30,"RT @dnaAfterHrs: #ArjunReddy actress #AnishaAllaReddy accused of ‘buying’ #Vishal into marriage, Here's how she gave it back to haters http…",1,India,
2885,IndianExpress,2019-01-18 22:24:59+05:30,"RT @IExpressSports: S Chikkarangappa lying sixth in weather-hit Singapore Open

https://t.co/HNBDRAVwKU",2,India,
2886,ndtv,2019-01-18 22:23:09+05:30,"""Why fear bombs"": Indian woman to family before she was killed in Kabul https://t.co/3D9No6cF5C https://t.co/znyBVy5MI7",7,India,
2887,ANI,2019-01-18 22:21:20+05:30,"Karnataka CM HD Kumaraswamy on 4 MLAs not attending CLP meeting: Nothing will happen, they will also come and join us. I am regularly in touch with them. https://t.co/QloCQoiGyw",15,India,
2888,IndianExpress,2019-01-18 22:21:17+05:30,"RT @IExpressSports: Cristiano Ronaldo expected in Madrid for tax fraud trial

https://t.co/zFVK8bTotO",1,India,
2889,ndtv,2019-01-18 22:21:05+05:30,"Report claims 41% more paid for each #Rafale jet: Congress right in asking for a parliament probe?

Security and aviation expert Praful Bakshi on @LRC_NDTV
Watch full show here: https://t.co/0fE0NMgFWz https://t.co/niQuOgjgpX",9,India,
2890,htTweets,2019-01-18 22:20:00+05:30,"RBI needs to ensure financial stability: #ShaktikantaDas
https://t.co/WrsmmMWDu8 https://t.co/sFUmDG466w",3,India,
2891,ndtv,2019-01-18 22:19:43+05:30,"Report claims 41% more paid for each #Rafale jet: Congress right in asking for a parliament probe?

Congress' @Pawankhera on @LRC_NDTV
Watch full show here: https://t.co/0fE0NMgFWz https://t.co/PrZpQtXdAE",7,India,
2892,ANI,2019-01-18 22:19:39+05:30,Punjab DGP Suresh Arora has requested Punjab CM Captain Amarinder Singh to relieve him as DGP. He will remain the DGP till the Govt appoints a new DGP. Suresh Arora's term as DGP was extended to September 2019 yesterday by the Union Home Ministry. (File pic) https://t.co/ZVpxWCQWmH,18,India,
2893,ManUtd,2019-01-18 22:19:00+05:30,All #MUFC 👀s on our next game...,232,"Manchester, England",
2894,ndtv,2019-01-18 22:18:56+05:30,"Report claims 41% more paid for each #Rafale jet: Congress right in asking for a parliament probe?

Political analyst Desh Ratan Nigam on @LRC_NDTV
Watch full show here: https://t.co/0fE0NMgFWz https://t.co/bqaBcD4eiQ",7,India,
2895,htTweets,2019-01-18 22:18:48+05:30,"#BooksAndAuthors with @utterflea | Was menstruation taboo? Was the attitude towards female sexuality more evolved? Was cremation a widespread practice? Nayanjot Lahiri, author of Time Pieces; A Whistle Stop Tour of Ancient India, answers these questions and more https://t.co/kWPcJ7B1ED",2,India,
2896,ndtv,2019-01-18 22:18:24+05:30,"Report claims 41% more paid for each #Rafale jet: Congress right in asking for a parliament probe?

Defence analyst Ajai Shukla on @LRC_NDTV
Watch full show here: https://t.co/0fE0NMgFWz https://t.co/KSx1ycdB20",9,India,
2897,ndtv,2019-01-18 22:17:23+05:30,"Report claims 41% more paid for each #Rafale jet: Congress right in asking for a parliament probe?

Chairman of Hindu Publishing Group, N Ram, on @LRC_NDTV
Watch full show here: https://t.co/0fE0NMgFWz https://t.co/eVd6GekTzC",31,India,
2898,ArvindKejriwal,2019-01-18 22:17:01+05:30,"RT @neo_pac: Does any party really hope to compete with this unprecedented level of governance!! Lives, hopes, dreams have transformed

#De…",158,India,
2899,ndtv,2019-01-18 22:16:00+05:30,"RT @Sports_NDTV: Muskan Karir overcomes pain to take top four slot in compound archery

#KheloIndiaYouthGames2019

READ: https://t.co/6J7sG…",3,India,
2900,htTweets,2019-01-18 22:15:29+05:30,"RT @HTSportsNews: Sakshi Malik clinches decider as Delhi Sultans win first tie of PWL-4

https://t.co/pQJhhCTJ40 https://t.co/MQ6PLj3POF",6,India,
2901,IndianExpress,2019-01-18 22:15:21+05:30,"RT @IExpressSports: #AsianCup2019

Sunil Chhetri’s goal against Thailand nominated one of 10 best goals in group stage

WATCH GOAL:
https:/…",7,India,
2902,jenheemstra,2019-01-18 22:14:44+05:30,"If you want to perform at your best, work intensely and then rest intensely. Real rest takes a surprising amount of discipline. Set aside time each day, week, season. Commit to unplugging, relaxing, and clearing your mind. Then, come back refreshed and ready to push even harder.",33,"Atlanta, GA",
2903,IndiaToday,2019-01-18 22:13:32+05:30,".@aajtak creates history, becomes the first news channel in the world to win YouTube's Diamond Play Button. 
#Diamond4AajTak https://t.co/brnVYuRa4n",5,India,
2904,ndtv,2019-01-18 22:13:19+05:30,RT @carandbike: The #cnbdaily - 18 January 2019 https://t.co/3wFJpxjbIf,2,India,
2905,ZeeNews,2019-01-18 22:12:16+05:30,"President Ram Nath Kovind watches 'Manikarnika: The Queen Of Jhansi', felicitates team—See Pics

https://t.co/EjcmkW9Uyl",30,India,
2906,IndiaToday,2019-01-18 22:11:55+05:30,"51 women have entered Sabarimala shrine since the apex court verdict.
Watch this &amp; more on #5iveLive with @ShivAroor: https://t.co/u2OtgdkMxt https://t.co/BwFqkxX25g",6,India,
2907,IndianExpress,2019-01-18 22:11:14+05:30,"RT @IExpressSports: Barcelona avoid scare over ineligible player, stays in Copa del Rey

https://t.co/LzgdXdSpYN",5,India,
2908,htTweets,2019-01-18 22:10:00+05:30,"20-foot large white shark spotted off Hawaii coast, divers swim with it
https://t.co/pBP1nNn1lz https://t.co/bt3veM1faZ",4,India,
2909,ANI,2019-01-18 22:07:06+05:30,Karnataka CM HD Kumaraswamy and Andhra Pradesh CM N. Chandrababu Naidu reach Kolkata to attend TMC's opposition rally tomorrow. https://t.co/CC54PrBEDU,16,India,
2910,dna,2019-01-18 22:06:51+05:30,China cuts 2017 GDP from 6.9 to 6.8% https://t.co/euRBGDz4NI,1,India,
2911,IndianExpress,2019-01-18 22:06:43+05:30,"‘When dispensation benefits from fake news, likelihood of solution gets diminished’
https://t.co/Sl3sVitLeC",3,India,
2912,IndiaToday,2019-01-18 22:06:21+05:30,RT @CosmoIndia: https://t.co/LayW8kxjDS,3,India,
2913,IndiaToday,2019-01-18 22:05:21+05:30,"#PoliticalStockExchange: More than one-third of Karnataka voters would blame the BJP if the state's coalition government fell prematurely.
(@HarmeetSS)
https://t.co/UMDx1KrHYx",5,India,
2914,IndiaToday,2019-01-18 22:04:11+05:30,"Sundarbani, Nowshera and Rajouri have seen skirmishes between India and Pakistan in recent times.
(Report: @AbhishekBhalla7)
https://t.co/IYDEEyNKGc",6,India,
2915,jeremyphoward,2019-01-18 22:04:00+05:30,"RT @mxcl: I worked with @mattt to supplement `swift-sh` with an `eject` command. It converts your script into a proper Swift package, ideal…",14,San Francisco,
2916,fchollet,2019-01-18 22:03:56+05:30,"RT @AdamSchiff: The more we learn about the Trump administration’s family separation policy, the worse it gets. They knew what they were do…",2293,"Mountain View, CA",
2917,IndiaToday,2019-01-18 22:02:26+05:30,"RT @Showbiz_IT: #SuperDancerChapter3 grand premiere: All you want to know
https://t.co/DD7fKrW89e https://t.co/0ST7bmvrxp",2,India,
2918,ndtv,2019-01-18 22:01:55+05:30,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/Xk969zJOlN",1,India,
2919,narendramodi,2019-01-18 22:01:52+05:30,"The laser show at Dandi Kutir is wonderful! 

Technology has merged with history and the show takes the viewers through the life of the great Bapu. 

Happy to have inaugurated the show today. https://t.co/TOUHJeM880",824,India,
2920,htTweets,2019-01-18 22:01:41+05:30,"#AUSvIND | @msdhoni creates history, breaks 32-year-old record 

https://t.co/GgaRL6UWJ3 https://t.co/E1GbkGz7E1",10,India,
2921,the_hindu,2019-01-18 22:00:10+05:30,"Cornered by the protests against the Citizenship Amendment Bill in across the northeastern States, the Centre has decided to push a ‘region-specific’ narrative in its support. https://t.co/jnrxEHglHm",3,"Chennai, India",
2922,htTweets,2019-01-18 22:00:00+05:30,"#BookReview | The Fuzzy and the Techie by @scottehartley 
https://t.co/rw7EAJSiIz https://t.co/OQQygGuuoo",2,India,
2923,IndiaToday,2019-01-18 21:59:40+05:30,"Fadnavis government's move to waive farm loans didn't show expected results
#PoliticalStockExchange
https://t.co/HzJWGFBC8a",5,India,
2924,IndianExpress,2019-01-18 21:57:46+05:30,"RT @IExpressSports: Alexis Sanchez set for Manchester United return but Marouane Fellaini out injured

https://t.co/UEpPapiqew",1,India,
2925,IndiaToday,2019-01-18 21:57:26+05:30,RT @BT_India: Cartoon #Karnataka | The govt is fine. We just felt like holidaying. #NatakaInKarnataka #EagletonResort  | #BTLoL by @Chandan…,9,India,
2926,narendramodi,2019-01-18 21:56:55+05:30,"The m-Arogya App will be launched tomorrow along with door to door waste collection, segregation and processing of solid waste facilities in Dadra and Nagar Haveli.

I would also be addressing a public meeting at Silvassa.",1598,India,
2927,IndianExpress,2019-01-18 21:56:54+05:30,"The initiative, chalked to attract young minds and arouse interest in this niche arena, is conceptualised on the lines of a similar programme run by American space agency NASA.

https://t.co/UttZ2lBuwh",6,India,
2928,narendramodi,2019-01-18 21:56:05+05:30,"An IT policy for Dadra and Nagar Haveli will be released tomorrow. I congratulate the local administration for emphasising on the power of technology. 

Through technology, effective service delivery is possible and transparency is furthered.",923,India,
2929,haldaume3,2019-01-18 21:55:55+05:30,"Some of us generally think of stereotypes and other biases as undesirable in NLP systems....

We also generally think of common sense reasoning as a good thing...

But is there a difference between these two things?

🤔🤔🤔

(inspired by talks at wikipedia day per recent tweet)",10,0.5 DC + 0.5 NYC,
2930,narendramodi,2019-01-18 21:55:42+05:30,"Several development projects for Daman and Diu, and Dadra and Nagar Haveli will be launched tomorrow. PM Jan Arogya Yojana certificates and Forest Rights certificates will be distributed to beneficiaries as well. Glad that the Centre's schemes are touching the lives of the poor.",901,India,
2931,dna,2019-01-18 21:55:34+05:30,Aiming for 'Top 50' rank next year in ease of doing business: PM Modi https://t.co/FnskNxJ42z,11,India,
2932,IndiaToday,2019-01-18 21:54:51+05:30,"#PoliticalStockExchange tracks the poll pulse of Karnataka, Maharashtra &amp; Gujarat. @rahulkanwal #ITLivestream https://t.co/nt6jBlmkbf",9,India,
2933,GeneralBakshi,2019-01-18 21:53:50+05:30,Glad to see people appreciating this novel initiative in Infotainment that encourages children to Explore and  learn by doing.We need to ditch that ROTE memory oriented educational system and switch to... https://t.co/1h1V58Gbb7,23,Gurgaon ,
2934,narendramodi,2019-01-18 21:53:44+05:30,I am happy to be visiting the Union Territory of Dadra and Nagar Haveli tomorrow. The foundation stone for a medical college in Sayli will be laid. This institution is going to open many opportunities in the healthcare sector. Youngsters from nearby areas will benefit greatly.,1183,India,
2935,ndtv,2019-01-18 21:53:14+05:30,Table tennis player Soumyajit Ghosh accused of torture by wife https://t.co/yAD4GO6rZw https://t.co/Ln2H1abCA4,2,India,
2936,narendramodi,2019-01-18 21:53:06+05:30,I shall be visiting Hazira tomorrow. I would be dedicating L&amp;T’s Armoured Systems Complex to the nation and also be laying the foundation stone for the Nirali Cancer hospital at Navsari.,1369,India,
2937,ndtv,2019-01-18 21:52:32+05:30,Super Blood Wolf Moon to be visible on Sunday https://t.co/ELZUpsrOET https://t.co/basLA41eCh,10,India,
2938,ANI,2019-01-18 21:52:31+05:30,"RT @ani_digital: The Sri Lankan government, along with the Indian government, is working out ways and a time frame for the repatriation of…",29,India,
2939,ANI,2019-01-18 21:52:07+05:30,"Assam: Asom Gana Parishad (AGP) workers stage torch rally in Guwahati opposing the #CitizenshipAmendmentBill, 2016. https://t.co/JVw82EcZ2M",18,India,
2940,narendramodi,2019-01-18 21:51:58+05:30,"Mr. Andrej Babiš, the Prime Minister of the Czech Republic and I held wide-ranging talks in Gandhinagar. His presence at the Vibrant Gujarat Summit is a great gesture. We discussed bilateral cooperation in defence, transportation and manufacturing. https://t.co/ttVYVcc5Ca",788,India,
2941,thekiranbedi,2019-01-18 21:50:47+05:30,"Key Happenings of the day at RajNivas. Beginning with One on One with Finance Sec. Followed by event at Puducherry Univ, a book Release, A Road safety meeting with experts &amp; a weekly meeting with Traffic cops &amp; Municipal officers. Focusing on sustained sanitation and safety. https://t.co/0pLscb375a",24,India,
2942,ZeeNews,2019-01-18 21:50:39+05:30,"Photo Gallery: Grandmom Babita accompanies Taimur to b'day bash, Sunny Leone, hubby pose with daughter Nisha

https://t.co/Lk4oE1rQKs",6,India,
2943,IndiaToday,2019-01-18 21:50:15+05:30,"#NatakaInKarnataka
BJP is offering huge amounts of money to our MLAs: Congress minister @DKShivakumar
#NewsToday LIVE https://t.co/4fqxBVUizL https://t.co/OxAKLgz3VT",45,India,
2944,kdnuggets,2019-01-18 21:50:04+05:30,Comparing Machine Learning Models: Statistical vs. Practical Significance https://t.co/VB3niFoIaL https://t.co/BPjMk5QeBO,5,"Brookline, MA, USA",
2945,htTweets,2019-01-18 21:50:00+05:30,"Govt answered all questions, now best to wait for CAG report: Defence ministry on Rafale deal row
https://t.co/tSEgannGyk https://t.co/GpPhUQcHy2",3,India,
2946,narendramodi,2019-01-18 21:49:52+05:30,"Had an excellent meeting with PM @larsloekke of Denmark.

Denmark is a valued friend and we discussed deepening cooperation in energy, trade, agriculture and other areas. https://t.co/p3eP0jqUMW",747,India,
2947,lawrennd,2019-01-18 21:47:39+05:30,He was a great student too! @alkalait https://t.co/XmgIbNUzCj,0,Sheffield,
2948,IndiaToday,2019-01-18 21:47:08+05:30,"#NatakaInKarnataka
Rs 25-30 crores are being offered: Sr journalist RK Upadhyay
#NewsToday LIVE https://t.co/4fqxBVUizL https://t.co/TrSChomx9y",5,India,
2949,premierleague,2019-01-18 21:46:14+05:30,"Excited. Very excited!

#PL https://t.co/E5DxmpWhyQ",230,"",
2950,FCBarcelona,2019-01-18 21:45:46+05:30,"Barça will face Sevilla in the quarter finals of the Copa del Rey.
#CopaBarça https://t.co/pXTdb0juz4",554,Barcelona,
2951,ndtv,2019-01-18 21:45:38+05:30,"#JustIn | US Secretary of State Mike Pompeo meets senior North Korean general Kim Yong Chol in Washington, reports news agency AFP",4,India,
2952,mygovindia,2019-01-18 21:45:00+05:30,"PM Mudra Yojana has given a boost to small businesses. Ravi from Sonbhadra, Uttar Pradesh shares his story... https://t.co/HDwI3mZq9C   #TransformingIndia https://t.co/qCxH4eLG4M",26,New Delhi,
2953,myogiadityanath,2019-01-18 21:44:40+05:30,"आज पंचायतीराज राज्यमंत्री (स्वतंत्र प्रभार) श्री भूपेन्द्र सिंह चौधरी जी के मुरादाबाद स्थित आवास पहुंचकर उनके स्व. पिता जी के तेरहवीं संस्कार में सम्मिलित होकर भावभीनी श्रद्धांजलि अर्पित की, व दिवंगत आत्मा की शांति की कामना करते हुए शोक संतप्त परिजनों से भेंट कर संवेदना व्यक्त की https://t.co/0TIsUy9L83",233,"गोरखपुर, उत्तर प्रदेश",
2954,ShivshankaMenon,2019-01-18 21:43:15+05:30,"RT @ics_delhi: #BookDiscussion on ""Beyond Regimes: India &amp; China Compared"" 

Chair: @ShivshankaMenon , ex-NSA, GoI &amp; Chairman, @ics_delhi A…",1,"new delhi, india",
2955,fchollet,2019-01-18 21:42:53+05:30,"RT @dhh: Employees knew that the kids were being exploited, and that they were overwhelmingly likely to confuse the in-game charges with ga…",199,"Mountain View, CA",
2956,fchollet,2019-01-18 21:42:37+05:30,"RT @dhh: Facebook was tricking 5-year olds into spend hundreds or thousands on platform games, then refusing to refund the charges when sho…",2054,"Mountain View, CA",
2957,dna,2019-01-18 21:40:53+05:30,"Delhi is like 'gas chamber', better not to live here: SC lashes out at authorities https://t.co/ocgfhgLNqJ",4,India,
2958,htTweets,2019-01-18 21:40:00+05:30,"#MovieReview | I expected innuendo, given Nihalani’s history of filming songs about erections, but nothing could prepare me for this, writes @RajaSen.

Full #RangeelaRajaReview here: https://t.co/zDhAovHEwf https://t.co/B6gylteOL6",3,India,
2959,ZeeNews,2019-01-18 21:36:57+05:30,"#DNA: Nonstop News, January 18th, 2019 https://t.co/9oJWSmerVl",4,India,
2960,IndianExpress,2019-01-18 21:35:04+05:30,"So far, five bodies have been recovered and efforts are underway to retrieve the remaining

https://t.co/1Tw7h7BxCO",2,India,
